City,Color,Count
Bordeaux,Bleu,59
Toulouse,Rouge,72
Strasbourg,Bleu,22
Lille,Rouge,10
Lyon,Jaune,88
Marseille,Rouge,70
Marseille,Orange,14
Paris,Bleu,82
Avignon,Orange,29
Toulouse,Vert,78
Bordeaux,Rouge,57
Lyon,Marron,62
Montpellier,Vert,64
Marseille,Orange,55
Lille,Rouge,44
Paris,Marron,99
Strasbourg,Orange,78
Bordeaux,Orange,98
Avignon,Jaune,92
Strasbourg,Orange,39
Avignon,Marron,100
Bordeaux,Jaune,35
Marseille,Vert,38
Avignon,Vert,38
Lyon,Vert,41
Avignon,Bleu,52
Marseille,Vert,22
Avignon,Vert,41
Montpellier,Orange,16
Paris,Vert,66
Marseille,Marron,29
Strasbourg,Vert,67
Paris,Marron,13
Lille,Bleu,87
Strasbourg,Marron,15
Marseille,Orange,55
Lille,Rouge,36
Avignon,Bleu,59
Lyon,Marron,66
Avignon,Rouge,81
Marseille,Jaune,25
Toulouse,Vert,10
Lille,Marron,53
Toulouse,Jaune,82
Lille,Orange,85
Bordeaux,Orange,51
Strasbourg,Bleu,47
Bordeaux,Bleu,90
Paris,Marron,12
Lyon,Vert,43
Lyon,Orange,87
Lyon,Orange,74
Marseille,Rouge,28
Strasbourg,Orange,73
Montpellier,Vert,36
Strasbourg,Vert,74
Paris,Marron,58
Paris,Rouge,89
Avignon,Jaune,71
Montpellier,Jaune,52
Nice,Jaune,66
Marseille,Vert,65
Lyon,Rouge,16
Avignon,Jaune,64
Montpellier,Vert,58
Bordeaux,Marron,97
Avignon,Jaune,72
Strasbourg,Vert,67
Marseille,Orange,37
Montpellier,Orange,92
Lille,Rouge,47
Montpellier,Jaune,49
Montpellier,Orange,58
Montpellier,Jaune,22
Marseille,Bleu,11
Montpellier,Jaune,41
Strasbourg,Marron,68
Lyon,Orange,33
Nice,Jaune,26
Lille,Bleu,89
Avignon,Marron,16
Marseille,Rouge,24
Lille,Rouge,93
Bordeaux,Rouge,13
Toulouse,Bleu,71
Paris,Orange,18
Lyon,Orange,28
Avignon,Orange,61
Bordeaux,Rouge,100
Marseille,Rouge,11
Nice,Orange,28
Strasbourg,Vert,80
Lille,Vert,28
Toulouse,Vert,94
Nice,Jaune,85
Lyon,Rouge,47
Lille,Jaune,72
Lyon,Jaune,64
Strasbourg,Rouge,100
Marseille,Rouge,18
Marseille,Jaune,79
Bordeaux,Marron,73
Lyon,Rouge,94
Toulouse,Vert,24
Strasbourg,Marron,20
Toulouse,Marron,26
Bordeaux,Bleu,51
Montpellier,Rouge,26
Strasbourg,Vert,31
Avignon,Rouge,17
Lyon,Jaune,22
Strasbourg,Vert,43
Avignon,Bleu,64
Marseille,Marron,99
Marseille,Bleu,65
Montpellier,Jaune,60
Bordeaux,Orange,21
Lyon,Bleu,67
Lille,Rouge,12
Strasbourg,Bleu,64
Nice,Rouge,44
Toulouse,Marron,10
Marseille,Bleu,91
Marseille,Jaune,84
Avignon,Vert,97
Montpellier,Marron,58
Marseille,Rouge,49
Paris,Jaune,76
Paris,Jaune,73
Avignon,Bleu,14
Lille,Rouge,40
Paris,Bleu,95
Marseille,Marron,13
Lyon,Vert,92
Avignon,Marron,15
Montpellier,Marron,69
Toulouse,Vert,90
Toulouse,Bleu,57
Nice,Rouge,48
Bordeaux,Vert,31
Avignon,Vert,100
Paris,Rouge,80
Montpellier,Vert,96
Montpellier,Rouge,13
Montpellier,Bleu,88
Montpellier,Vert,40
Toulouse,Vert,29
Nice,Bleu,55
Toulouse,Vert,52
Lyon,Marron,27
Bordeaux,Jaune,88
Nice,Marron,73
Montpellier,Bleu,96
Avignon,Rouge,37
Toulouse,Vert,72
Marseille,Orange,86
Lille,Orange,78
Strasbourg,Marron,20
Paris,Vert,97
Paris,Bleu,30
Marseille,Jaune,78
Marseille,Bleu,35
Montpellier,Marron,53
Bordeaux,Jaune,19
Paris,Vert,59
Paris,Rouge,26
Lille,Vert,61
Avignon,Vert,68
Lille,Marron,84
Toulouse,Jaune,28
Toulouse,Vert,15
Strasbourg,Jaune,67
Nice,Orange,15
Strasbourg,Jaune,21
Nice,Vert,50
Toulouse,Marron,18
Lille,Bleu,26
Lyon,Vert,47
Montpellier,Rouge,60
Paris,Orange,47
Bordeaux,Rouge,75
Nice,Orange,73
Lille,Bleu,49
Lyon,Bleu,87
Strasbourg,Rouge,38
Montpellier,Marron,43
Lyon,Orange,49
Lyon,Marron,28
Avignon,Bleu,45
Marseille,Orange,41
Bordeaux,Rouge,77
Paris,Jaune,22
Lyon,Bleu,92
Nice,Orange,40
Paris,Orange,45
Montpellier,Orange,35
Lyon,Vert,100
Montpellier,Vert,42
Montpellier,Vert,96
Paris,Marron,47
Paris,Marron,84
Avignon,Jaune,95
Marseille,Vert,10
Bordeaux,Rouge,61
Nice,Bleu,74
Marseille,Vert,96
Toulouse,Jaune,81
Lyon,Marron,26
Nice,Jaune,74
Toulouse,Rouge,29
Toulouse,Rouge,50
Lyon,Jaune,95
Lille,Marron,51
Avignon,Marron,28
Avignon,Rouge,29
Bordeaux,Marron,74
Bordeaux,Rouge,97
Avignon,Orange,52
Bordeaux,Jaune,35
Lyon,Orange,74
Toulouse,Jaune,71
Lille,Rouge,28
Montpellier,Jaune,57
Paris,Marron,75
Lyon,Rouge,83
Montpellier,Marron,29
Toulouse,Bleu,10
Paris,Orange,69
Strasbourg,Orange,72
Paris,Vert,90
Toulouse,Bleu,25
Lille,Rouge,72
Lille,Rouge,85
Nice,Bleu,77
Nice,Vert,17
Montpellier,Marron,83
Toulouse,Marron,55
Montpellier,Bleu,20
Nice,Bleu,47
Toulouse,Bleu,63
Toulouse,Marron,49
Avignon,Rouge,75
Toulouse,Orange,71
Toulouse,Marron,12
Toulouse,Rouge,58
Montpellier,Rouge,84
Strasbourg,Jaune,30
Paris,Marron,47
Toulouse,Bleu,17
Avignon,Bleu,37
Nice,Marron,17
Montpellier,Marron,85
Lyon,Rouge,34
Lille,Orange,34
Bordeaux,Bleu,16
Bordeaux,Rouge,18
Avignon,Vert,17
Strasbourg,Bleu,40
Strasbourg,Jaune,60
Toulouse,Bleu,59
Lyon,Marron,39
Toulouse,Bleu,100
Avignon,Jaune,41
Strasbourg,Rouge,79
Montpellier,Vert,29
Avignon,Orange,26
Paris,Marron,63
Lille,Vert,69
Paris,Rouge,69
Marseille,Orange,78
Toulouse,Rouge,63
Montpellier,Orange,27
Paris,Jaune,32
Lille,Orange,90
Montpellier,Orange,27
Avignon,Marron,62
Lille,Rouge,63
Montpellier,Rouge,42
Paris,Marron,10
Marseille,Bleu,44
Avignon,Orange,41
Marseille,Bleu,81
Toulouse,Rouge,69
Nice,Marron,52
Nice,Orange,79
Toulouse,Rouge,36
Toulouse,Jaune,75
Paris,Rouge,58
Marseille,Bleu,22
Montpellier,Rouge,26
Paris,Orange,54
Nice,Jaune,99
Toulouse,Jaune,55
Toulouse,Jaune,49
Avignon,Bleu,79
Lille,Jaune,71
Lyon,Orange,82
Bordeaux,Marron,36
Strasbourg,Marron,12
Strasbourg,Orange,74
Lyon,Jaune,19
Nice,Marron,44
Toulouse,Orange,38
Bordeaux,Orange,33
Nice,Vert,82
Avignon,Jaune,42
Strasbourg,Rouge,63
Bordeaux,Jaune,17
Bordeaux,Bleu,34
Paris,Bleu,32
Avignon,Orange,28
Nice,Bleu,26
Toulouse,Jaune,48
Strasbourg,Orange,65
Paris,Marron,67
Avignon,Marron,40
Marseille,Jaune,88
Nice,Bleu,38
Lille,Rouge,37
Marseille,Orange,67
Montpellier,Jaune,53
Strasbourg,Rouge,72
Lyon,Vert,36
Avignon,Vert,87
Marseille,Vert,51
Strasbourg,Orange,93
Avignon,Orange,91
Nice,Vert,58
Lyon,Vert,67
Nice,Bleu,80
Montpellier,Marron,36
Bordeaux,Marron,14
Bordeaux,Orange,90
Strasbourg,Bleu,94
Bordeaux,Vert,74
Lille,Bleu,16
Nice,Jaune,93
Lille,Jaune,57
Bordeaux,Vert,14
Bordeaux,Rouge,36
Lille,Bleu,46
Lyon,Orange,64
Avignon,Marron,18
Avignon,Jaune,19
Lille,Jaune,90
Marseille,Bleu,93
Strasbourg,Marron,51
Nice,Jaune,79
Lille,Orange,41
Lille,Vert,66
Strasbourg,Rouge,64
Montpellier,Bleu,51
Marseille,Orange,30
Montpellier,Jaune,73
Lille,Rouge,10
Bordeaux,Jaune,60
Marseille,Marron,29
Avignon,Orange,54
Bordeaux,Orange,17
Nice,Rouge,77
Bordeaux,Jaune,57
Montpellier,Bleu,43
Strasbourg,Bleu,57
Toulouse,Jaune,84
Toulouse,Marron,88
Toulouse,Vert,46
Montpellier,Jaune,75
Marseille,Vert,76
Lille,Vert,34
Bordeaux,Vert,86
Lille,Orange,53
Lille,Marron,27
Nice,Orange,39
Montpellier,Vert,58
Nice,Orange,67
Toulouse,Vert,82
Marseille,Orange,39
Toulouse,Marron,30
Strasbourg,Vert,23
Toulouse,Bleu,81
Paris,Rouge,84
Strasbourg,Vert,86
Strasbourg,Rouge,29
Paris,Rouge,86
Toulouse,Jaune,66
Nice,Jaune,48
Lille,Jaune,65
Strasbourg,Marron,69
Marseille,Orange,74
Nice,Marron,71
Paris,Jaune,44
Toulouse,Marron,30
Montpellier,Bleu,69
Toulouse,Bleu,56
Strasbourg,Rouge,99
Bordeaux,Rouge,11
Marseille,Jaune,58
Strasbourg,Vert,70
Avignon,Orange,40
Lille,Orange,55
Marseille,Rouge,19
Montpellier,Orange,53
Strasbourg,Jaune,56
Avignon,Bleu,27
Strasbourg,Orange,73
Paris,Jaune,91
Toulouse,Bleu,82
Lyon,Marron,15
Nice,Rouge,62
Lyon,Orange,92
Bordeaux,Orange,73
Nice,Jaune,79
Marseille,Marron,34
Marseille,Orange,26
Lille,Rouge,65
Lyon,Rouge,28
Nice,Marron,29
Bordeaux,Marron,99
Montpellier,Vert,27
Bordeaux,Jaune,98
Nice,Rouge,74
Paris,Rouge,57
Bordeaux,Jaune,92
Strasbourg,Jaune,21
Strasbourg,Marron,35
Montpellier,Jaune,69
Marseille,Bleu,83
Lille,Rouge,83
Lyon,Marron,11
Bordeaux,Bleu,73
Marseille,Marron,50
Marseille,Bleu,20
Bordeaux,Jaune,15
Lyon,Marron,70
Avignon,Orange,73
Strasbourg,Orange,78
Toulouse,Jaune,65
Marseille,Rouge,71
Montpellier,Jaune,14
Paris,Vert,87
Nice,Vert,82
Paris,Jaune,76
Avignon,Vert,76
Strasbourg,Bleu,66
Nice,Rouge,83
Lille,Rouge,34
Paris,Bleu,55
Nice,Vert,30
Avignon,Vert,82
Montpellier,Rouge,26
Marseille,Jaune,87
Strasbourg,Orange,18
Toulouse,Rouge,11
Paris,Orange,81
Lyon,Orange,96
Montpellier,Rouge,35
Montpellier,Orange,42
Toulouse,Rouge,21
Toulouse,Orange,88
Toulouse,Rouge,90
Lyon,Rouge,70
Avignon,Vert,79
Marseille,Orange,91
Marseille,Rouge,46
Avignon,Marron,93
Marseille,Jaune,74
Lille,Marron,31
Nice,Vert,70
Avignon,Jaune,69
Strasbourg,Bleu,68
Avignon,Rouge,16
Strasbourg,Rouge,44
Strasbourg,Rouge,84
Avignon,Vert,58
Montpellier,Jaune,61
Lille,Bleu,71
Lille,Bleu,34
Avignon,Orange,89
Nice,Jaune,74
Lille,Marron,10
Lille,Vert,53
Bordeaux,Orange,84
Lyon,Jaune,16
Nice,Jaune,62
Toulouse,Bleu,35
Toulouse,Jaune,17
Avignon,Marron,34
Bordeaux,Orange,11
Nice,Orange,63
Toulouse,Jaune,52
Lyon,Bleu,79
Toulouse,Rouge,74
Marseille,Bleu,55
Avignon,Marron,12
Avignon,Orange,29
Strasbourg,Jaune,68
Paris,Rouge,14
Bordeaux,Bleu,42
Avignon,Bleu,25
Strasbourg,Marron,43
Bordeaux,Orange,34
Marseille,Rouge,97
Montpellier,Bleu,91
Toulouse,Bleu,86
Paris,Bleu,86
Toulouse,Bleu,46
Marseille,Bleu,55
Marseille,Bleu,46
Paris,Marron,56
Strasbourg,Orange,36
Toulouse,Jaune,28
Lyon,Marron,71
Lille,Bleu,66
Marseille,Orange,74
Bordeaux,Marron,67
Avignon,Marron,19
Strasbourg,Orange,53
Toulouse,Rouge,20
Lyon,Orange,77
Nice,Rouge,14
Paris,Rouge,40
Lille,Rouge,96
Bordeaux,Marron,20
Lyon,Orange,67
Nice,Rouge,63
Strasbourg,Rouge,52
Lille,Vert,58
Nice,Orange,42
Strasbourg,Rouge,55
Lille,Vert,23
Bordeaux,Orange,29
Strasbourg,Rouge,38
Bordeaux,Jaune,99
Montpellier,Vert,44
Lille,Rouge,26
Bordeaux,Vert,36
Paris,Jaune,14
Toulouse,Vert,98
Nice,Marron,29
Bordeaux,Rouge,94
Lille,Rouge,70
Avignon,Jaune,12
Marseille,Rouge,89
Paris,Jaune,25
Avignon,Rouge,12
Toulouse,Rouge,96
Paris,Marron,43
Bordeaux,Vert,59
Bordeaux,Bleu,68
Strasbourg,Orange,24
Marseille,Bleu,83
Bordeaux,Marron,58
Lyon,Vert,28
Nice,Orange,24
Paris,Vert,95
Nice,Jaune,96
Marseille,Jaune,92
Lille,Vert,24
Marseille,Marron,83
Nice,Vert,87
Toulouse,Jaune,63
Paris,Marron,69
Marseille,Rouge,31
Marseille,Jaune,16
Bordeaux,Orange,47
Strasbourg,Rouge,82
Bordeaux,Rouge,57
Lille,Rouge,69
Montpellier,Bleu,34
Montpellier,Bleu,76
Marseille,Rouge,96
Montpellier,Vert,42
Montpellier,Orange,89
Avignon,Rouge,71
Avignon,Marron,80
Montpellier,Bleu,100
Bordeaux,Jaune,99
Paris,Bleu,69
Avignon,Bleu,72
Strasbourg,Jaune,62
Lyon,Rouge,60
Strasbourg,Marron,47
Avignon,Rouge,11
Avignon,Orange,80
Lille,Bleu,97
Bordeaux,Jaune,22
Lille,Vert,17
Nice,Vert,100
Montpellier,Jaune,38
Strasbourg,Marron,12
Bordeaux,Vert,22
Bordeaux,Marron,32
Paris,Bleu,40
Strasbourg,Rouge,13
Montpellier,Vert,40
Nice,Rouge,25
Bordeaux,Vert,59
Lyon,Orange,74
Lyon,Jaune,87
Lille,Orange,22
Lille,Rouge,75
Toulouse,Orange,42
Avignon,Marron,54
Lille,Vert,85
Montpellier,Bleu,31
Paris,Bleu,84
Avignon,Marron,30
Montpellier,Orange,47
Toulouse,Bleu,70
Lyon,Orange,33
Lyon,Marron,47
Toulouse,Jaune,65
Lille,Vert,39
Paris,Rouge,63
Lyon,Rouge,58
Marseille,Rouge,15
Bordeaux,Vert,48
Paris,Jaune,46
Paris,Marron,12
Marseille,Orange,50
Nice,Rouge,39
Bordeaux,Orange,40
Toulouse,Rouge,40
Marseille,Jaune,44
Nice,Marron,28
Paris,Rouge,18
Paris,Orange,80
Strasbourg,Vert,84
Avignon,Jaune,97
Paris,Bleu,51
Lille,Rouge,25
Lyon,Orange,66
Bordeaux,Rouge,91
Bordeaux,Rouge,25
Marseille,Vert,53
Lyon,Bleu,44
Paris,Vert,33
Lille,Marron,37
Paris,Bleu,57
Lille,Rouge,45
Bordeaux,Orange,97
Marseille,Jaune,72
Marseille,Orange,68
Strasbourg,Vert,47
Lyon,Bleu,44
Toulouse,Bleu,34
Lyon,Vert,24
Avignon,Rouge,100
Strasbourg,Vert,23
Lyon,Orange,15
Bordeaux,Rouge,79
Paris,Bleu,16
Toulouse,Bleu,18
Montpellier,Jaune,52
Bordeaux,Marron,36
Montpellier,Bleu,43
Paris,Jaune,60
Paris,Jaune,64
Lille,Orange,33
Toulouse,Vert,67
Nice,Jaune,36
Bordeaux,Orange,25
Toulouse,Bleu,45
Toulouse,Marron,34
Avignon,Marron,39
Lyon,Jaune,73
Montpellier,Orange,31
Marseille,Orange,61
Lille,Orange,57
Avignon,Orange,23
Paris,Rouge,52
Montpellier,Marron,68
Marseille,Bleu,27
Lyon,Marron,28
Toulouse,Marron,52
Montpellier,Rouge,49
Avignon,Orange,37
Strasbourg,Rouge,39
Nice,Bleu,86
Avignon,Vert,52
Avignon,Jaune,98
Nice,Rouge,26
Bordeaux,Vert,60
Strasbourg,Rouge,30
Avignon,Marron,56
Paris,Jaune,86
Lille,Vert,14
Avignon,Vert,84
Bordeaux,Orange,16
Lille,Jaune,100
Bordeaux,Vert,98
Marseille,Rouge,70
Marseille,Jaune,19
Montpellier,Rouge,61
Avignon,Vert,41
Marseille,Rouge,52
Nice,Jaune,38
Strasbourg,Vert,66
Montpellier,Vert,67
Bordeaux,Rouge,61
Lyon,Rouge,30
Avignon,Orange,33
Toulouse,Jaune,20
Toulouse,Bleu,97
Strasbourg,Rouge,36
Marseille,Jaune,43
Lille,Jaune,45
Paris,Marron,10
Avignon,Rouge,72
Lille,Bleu,56
Avignon,Bleu,98
Lille,Bleu,16
Bordeaux,Marron,93
Toulouse,Marron,21
Marseille,Marron,61
Marseille,Marron,90
Montpellier,Marron,99
Marseille,Rouge,57
Strasbourg,Rouge,85
Montpellier,Jaune,13
Lyon,Bleu,80
Bordeaux,Bleu,11
Bordeaux,Rouge,95
Lyon,Marron,22
Lyon,Jaune,53
Paris,Vert,39
Strasbourg,Orange,44
Avignon,Rouge,58
Lille,Jaune,26
Nice,Orange,25
Montpellier,Jaune,97
Bordeaux,Vert,17
Avignon,Vert,39
Montpellier,Vert,40
Marseille,Orange,96
Nice,Jaune,84
Marseille,Jaune,83
Nice,Vert,77
Toulouse,Jaune,96
Bordeaux,Bleu,36
Strasbourg,Vert,13
Avignon,Marron,75
Strasbourg,Marron,41
Montpellier,Orange,17
Marseille,Bleu,40
Paris,Bleu,36
Lille,Orange,61
Nice,Jaune,26
Bordeaux,Rouge,16
Marseille,Rouge,39
Montpellier,Orange,15
Avignon,Orange,35
Avignon,Jaune,66
Montpellier,Orange,63
Toulouse,Orange,37
Bordeaux,Marron,80
Nice,Bleu,14
Nice,Jaune,21
Bordeaux,Bleu,60
Marseille,Orange,26
Bordeaux,Bleu,49
Lyon,Marron,91
Nice,Marron,42
Lyon,Marron,56
Montpellier,Jaune,15
Avignon,Rouge,56
Lyon,Bleu,55
Montpellier,Vert,48
Paris,Bleu,19
Nice,Jaune,47
Toulouse,Vert,67
Bordeaux,Bleu,37
Marseille,Orange,59
Avignon,Marron,19
Toulouse,Rouge,57
Toulouse,Bleu,30
Lille,Jaune,18
Avignon,Jaune,100
Bordeaux,Jaune,78
Nice,Rouge,20
Strasbourg,Jaune,97
Lyon,Bleu,72
Bordeaux,Orange,69
Nice,Orange,45
Strasbourg,Vert,44
Strasbourg,Marron,88
Strasbourg,Rouge,18
Toulouse,Marron,90
Montpellier,Bleu,74
Lyon,Vert,37
Lille,Rouge,93
Strasbourg,Orange,50
Strasbourg,Jaune,13
Nice,Marron,91
Paris,Vert,49
Nice,Bleu,54
Lille,Bleu,81
Lille,Marron,84
Marseille,Marron,56
Strasbourg,Vert,45
Nice,Orange,17
Avignon,Jaune,91
Toulouse,Marron,74
Montpellier,Vert,45
Marseille,Orange,100
Strasbourg,Jaune,58
Bordeaux,Orange,14
Paris,Rouge,53
Strasbourg,Jaune,17
Paris,Jaune,11
Marseille,Orange,32
Lille,Jaune,88
Strasbourg,Orange,81
Lyon,Jaune,88
Nice,Bleu,17
Avignon,Marron,55
Avignon,Marron,36
Marseille,Orange,29
Strasbourg,Marron,48
Marseille,Rouge,29
Bordeaux,Orange,49
Strasbourg,Vert,43
Avignon,Jaune,90
Marseille,Vert,60
Nice,Orange,42
Paris,Vert,48
Toulouse,Bleu,94
Marseille,Orange,69
Paris,Orange,35
Marseille,Jaune,45
Marseille,Rouge,48
Lille,Jaune,28
Lille,Jaune,29
Strasbourg,Bleu,88
Paris,Orange,88
Montpellier,Bleu,69
Montpellier,Rouge,45
Nice,Orange,65
Bordeaux,Vert,23
Toulouse,Orange,49
Paris,Vert,68
Nice,Jaune,33
Montpellier,Jaune,67
Toulouse,Jaune,73
Montpellier,Bleu,34
Bordeaux,Vert,95
Strasbourg,Vert,42
Bordeaux,Jaune,30
Paris,Vert,29
Montpellier,Orange,37
Toulouse,Jaune,11
Paris,Vert,84
Paris,Marron,54
Lyon,Orange,48
Montpellier,Jaune,34
Lyon,Orange,91
Toulouse,Vert,80
Strasbourg,Jaune,84
Lyon,Bleu,47
Avignon,Orange,35
Paris,Orange,71
Montpellier,Vert,49
Montpellier,Jaune,78
Bordeaux,Bleu,27
Paris,Orange,49
Strasbourg,Vert,26
Avignon,Jaune,11
Bordeaux,Bleu,27
Lyon,Orange,46
Avignon,Rouge,58
Nice,Marron,27
Nice,Jaune,86
Nice,Bleu,24
Paris,Vert,72
Paris,Bleu,62
Strasbourg,Bleu,91
Nice,Rouge,53
Nice,Rouge,72
Nice,Vert,14
Lille,Jaune,23
Bordeaux,Vert,46
Strasbourg,Marron,36
Toulouse,Jaune,17
Toulouse,Vert,46
Marseille,Rouge,80
Nice,Jaune,98
Marseille,Vert,34
Strasbourg,Rouge,74
Bordeaux,Marron,54
Nice,Rouge,65
Lyon,Orange,76
Avignon,Rouge,21
Lille,Rouge,14
Avignon,Marron,48
Avignon,Rouge,64
Toulouse,Marron,51
Nice,Bleu,77
Toulouse,Jaune,89
Strasbourg,Vert,16
Paris,Jaune,69
Strasbourg,Jaune,54
Bordeaux,Jaune,56
Bordeaux,Rouge,91
Lyon,Bleu,45
Strasbourg,Vert,91
Nice,Rouge,35
Toulouse,Jaune,61
Marseille,Vert,64
Lyon,Orange,41
Paris,Bleu,18
Strasbourg,Orange,90
Lille,Rouge,61
Marseille,Bleu,23
Toulouse,Rouge,81
Paris,Rouge,62
Montpellier,Vert,25
Paris,Orange,32
Lyon,Jaune,38
Avignon,Jaune,78
Strasbourg,Rouge,19
Marseille,Marron,11
Nice,Vert,68
Paris,Jaune,25
Lille,Rouge,61
Strasbourg,Rouge,50
Montpellier,Jaune,51
Bordeaux,Jaune,38
Bordeaux,Orange,52
Strasbourg,Marron,32
Lyon,Vert,43
Avignon,Marron,62
Marseille,Orange,30
Nice,Bleu,17
Strasbourg,Vert,62
Lille,Vert,74
Lille,Bleu,33
Bordeaux,Jaune,18
Nice,Bleu,70
Avignon,Vert,52
Strasbourg,Rouge,24
Strasbourg,Rouge,28
Paris,Bleu,78
Lyon,Vert,90
Lille,Rouge,24
Strasbourg,Marron,63
Lyon,Rouge,84
Nice,Marron,84
Montpellier,Vert,35
Bordeaux,Rouge,99
Lyon,Vert,77
Nice,Rouge,25
Lille,Rouge,44
Strasbourg,Bleu,97
Toulouse,Marron,66
Lille,Rouge,49
Avignon,Vert,38
Lille,Vert,39
Lyon,Marron,25
Avignon,Marron,18
Avignon,Rouge,81
Lyon,Bleu,31
Paris,Vert,61
Toulouse,Jaune,16
Strasbourg,Jaune,66
Lille,Bleu,17
Nice,Rouge,24
Toulouse,Jaune,16
Marseille,Vert,40
Strasbourg,Jaune,68
Montpellier,Jaune,52
Avignon,Marron,92
Bordeaux,Jaune,25
Marseille,Bleu,99
Paris,Vert,45
Lyon,Marron,30
Paris,Bleu,97
Nice,Jaune,64
Marseille,Jaune,77
Strasbourg,Vert,27
Avignon,Marron,70
Paris,Jaune,78
Lyon,Bleu,27
Lille,Rouge,81
Bordeaux,Jaune,18
Marseille,Bleu,34
Nice,Marron,19
Paris,Jaune,26
Avignon,Vert,74
Avignon,Marron,30
Bordeaux,Bleu,51
Marseille,Jaune,83
Nice,Jaune,69
Montpellier,Jaune,92
Toulouse,Marron,68
Avignon,Orange,30
Lyon,Bleu,29
Montpellier,Rouge,30
Montpellier,Bleu,90
Marseille,Jaune,90
Strasbourg,Jaune,58
Avignon,Bleu,89
Toulouse,Marron,80
Avignon,Jaune,19
Marseille,Jaune,93
Avignon,Bleu,82
Marseille,Vert,69
Nice,Marron,53
Lyon,Marron,24
Bordeaux,Jaune,74
Bordeaux,Marron,88
Avignon,Orange,64
Paris,Jaune,31
Avignon,Marron,35
Montpellier,Vert,47
Strasbourg,Marron,78
Paris,Jaune,75
Lille,Rouge,26
Nice,Rouge,52
Avignon,Orange,45
Lille,Orange,93
Marseille,Vert,55
Marseille,Vert,67
Avignon,Vert,14
Montpellier,Marron,47
Strasbourg,Marron,27
Toulouse,Marron,25
Bordeaux,Marron,82
Nice,Orange,53
Marseille,Orange,87
Montpellier,Jaune,52
Lyon,Jaune,10
Avignon,Marron,93
Strasbourg,Marron,99
Toulouse,Jaune,14
Nice,Bleu,76
Montpellier,Vert,28
Lyon,Bleu,11
Bordeaux,Marron,56
Avignon,Rouge,44
Paris,Marron,61
Lyon,Orange,51
Lille,Marron,22
Marseille,Marron,79
Lyon,Bleu,99
Paris,Marron,32
Strasbourg,Rouge,80
Lyon,Rouge,66
Lyon,Rouge,34
Lyon,Orange,21
Toulouse,Jaune,54
Nice,Orange,89
Bordeaux,Rouge,75
Bordeaux,Vert,49
Paris,Vert,52
Lille,Orange,90
Strasbourg,Marron,70
Montpellier,Bleu,34
Toulouse,Orange,52
Avignon,Orange,20
Marseille,Marron,71
Strasbourg,Marron,90
Montpellier,Rouge,57
Toulouse,Orange,61
Toulouse,Vert,77
Paris,Orange,31
Bordeaux,Bleu,67
Avignon,Vert,58
Nice,Orange,39
Avignon,Rouge,19
Bordeaux,Jaune,81
Paris,Bleu,14
Avignon,Orange,30
Avignon,Marron,58
Lyon,Vert,46
Lille,Vert,35
Lille,Bleu,56
Lille,Vert,77
Marseille,Vert,16
Nice,Bleu,17
Lyon,Bleu,40
Toulouse,Jaune,91
Lyon,Marron,56
Strasbourg,Rouge,78
Lille,Jaune,62
Montpellier,Bleu,32
Toulouse,Orange,72
Toulouse,Vert,42
Avignon,Orange,76
Marseille,Jaune,98
Marseille,Jaune,61
Avignon,Vert,33
Avignon,Jaune,40
Marseille,Vert,72
Strasbourg,Vert,70
Lille,Bleu,97
Lyon,Orange,97
Lille,Rouge,40
Nice,Orange,47
Montpellier,Marron,12
Montpellier,Jaune,63
Strasbourg,Jaune,12
Montpellier,Rouge,14
Strasbourg,Orange,71
Nice,Vert,61
Bordeaux,Marron,59
Strasbourg,Marron,40
Montpellier,Rouge,53
Toulouse,Marron,47
Avignon,Orange,34
Nice,Vert,10
Toulouse,Marron,31
Lille,Bleu,17
Nice,Bleu,98
Paris,Orange,36
Lyon,Vert,41
Nice,Bleu,45
Toulouse,Bleu,10
Toulouse,Vert,58
Strasbourg,Marron,12
Lille,Vert,55
Montpellier,Rouge,27
Avignon,Orange,20
Lille,Rouge,28
Strasbourg,Jaune,66
Lille,Marron,20
Nice,Jaune,10
Strasbourg,Bleu,94
Bordeaux,Rouge,34
Paris,Bleu,42
Nice,Vert,85
Marseille,Marron,45
Lyon,Rouge,13
Toulouse,Orange,68
Strasbourg,Jaune,83
Paris,Vert,14
Bordeaux,Orange,30
Toulouse,Orange,66
Nice,Rouge,32
Lille,Jaune,50
Toulouse,Bleu,44
Paris,Vert,89
Nice,Rouge,66
Bordeaux,Rouge,61
Toulouse,Jaune,77
Montpellier,Marron,29
Paris,Orange,92
Paris,Orange,98
Paris,Marron,76
Strasbourg,Bleu,22
Bordeaux,Orange,65
Lyon,Orange,15
Nice,Orange,26
Paris,Bleu,66
Toulouse,Vert,32
Bordeaux,Jaune,28
Lyon,Marron,89
Montpellier,Rouge,37
Strasbourg,Vert,52
Montpellier,Orange,88
Avignon,Orange,90
Montpellier,Jaune,16
Nice,Jaune,75
Bordeaux,Jaune,64
Lyon,Marron,72
Lyon,Orange,53
Lille,Vert,38
Lyon,Bleu,24
Nice,Rouge,91
Toulouse,Rouge,36
Toulouse,Orange,35
Lille,Jaune,99
Bordeaux,Marron,88
Avignon,Jaune,20
Lyon,Jaune,69
Lyon,Bleu,47
Avignon,Bleu,19
Paris,Marron,84
Nice,Marron,98
Toulouse,Rouge,73
Avignon,Jaune,65
